Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:09:17.455000,GAS,10,0 days 00:01:40.323000,1.0,,0 days 00:00:09.059000,,,0 days 00:00:42.641000,0 days 00:00:23.876000,,0 days 00:08:53.610000,0 days 00:09:17.562000,236.0,248.0,277.0,260.0,False,nan,,True,Toro Rosso,0 days 00:07:36.924000,,2,5.0,False,,False,False,0,0
0 days 00:11:01.940000,GAS,10,0 days 00:01:44.485000,2.0,1.0,,,0 days 00:00:30.942000,0 days 00:00:41.954000,0 days 00:00:31.589000,0 days 00:09:48.414000,0 days 00:10:30.368000,0 days 00:11:01.957000,228.0,251.0,197.0,290.0,True,SUPERSOFT,4.0,False,Toro Rosso,0 days 00:09:17.455000,,26,4.0,False,,False,False,1,0
0 days 00:13:11.374000,GAS,10,0 days 00:02:09.434000,3.0,1.0,,,0 days 00:00:38.716000,0 days 00:00:57.624000,0 days 00:00:33.094000,0 days 00:11:40.673000,0 days 00:12:38.297000,0 days 00:13:11.391000,148.0,184.0,177.0,235.0,False,SUPERSOFT,5.0,False,Toro Rosso,0 days 00:11:01.940000,,6,4.0,False,,False,False,0,0
0 days 00:15:09.363000,GAS,10,0 days 00:01:57.989000,4.0,1.0,,,0 days 00:00:41.160000,0 days 00:00:53.067000,0 days 00:00:23.762000,0 days 00:13:52.551000,0 days 00:14:45.618000,0 days 00:15:09.380000,174.0,247.0,274.0,258.0,False,SUPERSOFT,6.0,False,Toro Rosso,0 days 00:13:11.374000,,67,4.0,False,,False,False,0,0
0 days 00:16:46.979000,GAS,10,0 days 00:01:37.616000,5.0,1.0,,,0 days 00:00:31.490000,0 days 00:00:42.002000,0 days 00:00:24.124000,0 days 00:15:40.870000,0 days 00:16:22.872000,0 days 00:16:46.996000,226.0,248.0,274.0,282.0,True,SUPERSOFT,7.0,False,Toro Rosso,0 days 00:15:09.363000,,2,4.0,False,,False,True,0,0
0 days 00:18:23.936000,GAS,10,0 days 00:01:36.957000,6.0,1.0,,,0 days 00:00:30.963000,0 days 00:00:42.078000,0 days 00:00:23.916000,0 days 00:17:17.959000,0 days 00:18:00.037000,0 days 00:18:23.953000,,250.0,274.0,283.0,True,SUPERSOFT,8.0,False,Toro Rosso,0 days 00:16:46.979000,,2,4.0,False,,False,True,0,0
0 days 00:20:00.798000,GAS,10,0 days 00:01:36.862000,7.0,1.0,,,0 days 00:00:30.984000,0 days 00:00:42.006000,0 days 00:00:23.872000,0 days 00:18:54.937000,0 days 00:19:36.943000,0 days 00:20:00.815000,228.0,250.0,274.0,284.0,True,SUPERSOFT,9.0,False,Toro Rosso,0 days 00:18:23.936000,,1,4.0,False,,False,True,0,0
0 days 00:21:38.733000,GAS,10,0 days 00:01:37.935000,8.0,1.0,,,0 days 00:00:31.552000,0 days 00:00:42.413000,0 days 00:00:23.970000,0 days 00:20:32.367000,0 days 00:21:14.780000,0 days 00:21:38.750000,231.0,254.0,276.0,286.0,False,SUPERSOFT,10.0,False,Toro Rosso,0 days 00:20:00.798000,,1,5.0,False,,False,True,1,0
0 days 00:23:16.846000,GAS,10,0 days 00:01:38.113000,9.0,1.0,,,0 days 00:00:30.812000,0 days 00:00:43.309000,0 days 00:00:23.992000,0 days 00:22:09.562000,0 days 00:22:52.871000,0 days 00:23:16.863000,229.0,245.0,274.0,289.0,False,SUPERSOFT,11.0,False,Toro Rosso,0 days 00:21:38.733000,,1,5.0,False,,False,True,0,0
0 days 00:24:53.875000,GAS,10,0 days 00:01:37.029000,10.0,1.0,,,0 days 00:00:30.921000,0 days 00:00:42.200000,0 days 00:00:23.908000,0 days 00:23:47.784000,0 days 00:24:29.984000,0 days 00:24:53.892000,233.0,249.0,275.0,287.0,False,SUPERSOFT,12.0,False,Toro Rosso,0 days 00:23:16.846000,,2,5.0,False,,False,True,0,0
0 days 00:26:30.903000,GAS,10,0 days 00:01:37.028000,11.0,1.0,,,0 days 00:00:30.990000,0 days 00:00:42.128000,0 days 00:00:23.910000,0 days 00:25:24.882000,0 days 00:26:07.010000,0 days 00:26:30.920000,228.0,250.0,274.0,283.0,False,SUPERSOFT,13.0,False,Toro Rosso,0 days 00:24:53.875000,,2,5.0,False,,False,True,0,0
0 days 00:28:08.055000,GAS,10,0 days 00:01:37.152000,12.0,1.0,,,0 days 00:00:31.156000,0 days 00:00:42.069000,0 days 00:00:23.927000,0 days 00:27:02.076000,0 days 00:27:44.145000,0 days 00:28:08.072000,,252.0,274.0,285.0,False,SUPERSOFT,14.0,False,Toro Rosso,0 days 00:26:30.903000,,1,5.0,False,,False,True,0,0
0 days 00:29:45.160000,GAS,10,,13.0,1.0,,,,,,,,,,,,,False,SUPERSOFT,15.0,False,Toro Rosso,0 days 00:28:08.055000,,1,5.0,False,,False,False,0,0
0 days 00:31:22.244000,GAS,10,0 days 00:01:37.084000,14.0,1.0,,,0 days 00:00:30.974000,0 days 00:00:42.109000,0 days 00:00:24.001000,0 days 00:30:16.151000,0 days 00:30:58.260000,0 days 00:31:22.261000,231.0,254.0,274.0,286.0,False,SUPERSOFT,16.0,False,Toro Rosso,0 days 00:29:45.160000,,1,5.0,False,,False,True,0,0
0 days 00:33:01.900000,GAS,10,0 days 00:01:39.656000,15.0,1.0,,0 days 00:33:00.199000,0 days 00:00:31.028000,0 days 00:00:42.250000,0 days 00:00:26.378000,0 days 00:31:53.289000,0 days 00:32:35.539000,0 days 00:33:01.917000,229.0,253.0,,284.0,False,SUPERSOFT,17.0,False,Toro Rosso,0 days 00:31:22.244000,,1,5.0,False,,False,False,0,1
0 days 00:34:58.348000,GAS,10,0 days 00:01:56.448000,16.0,2.0,0 days 00:33:25.247000,,0 days 00:00:51.377000,0 days 00:00:41.553000,0 days 00:00:23.518000,0 days 00:33:53.294000,0 days 00:34:34.847000,0 days 00:34:58.365000,230.0,254.0,275.0,221.0,False,SOFT,1.0,True,Toro Rosso,0 days 00:33:01.900000,,1,9.0,False,,False,False,1,0
0 days 00:36:34.073000,GAS,10,0 days 00:01:35.725000,17.0,2.0,,,0 days 00:00:30.654000,0 days 00:00:41.439000,0 days 00:00:23.632000,0 days 00:35:29.019000,0 days 00:36:10.458000,0 days 00:36:34.090000,231.0,254.0,277.0,287.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:34:58.348000,,1,8.0,False,,False,True,1,0
0 days 00:38:11.291000,GAS,10,0 days 00:01:37.218000,18.0,2.0,,,0 days 00:00:30.821000,0 days 00:00:42.445000,0 days 00:00:23.952000,0 days 00:37:04.911000,0 days 00:37:47.356000,0 days 00:38:11.308000,,251.0,283.0,289.0,False,SOFT,3.0,True,Toro Rosso,0 days 00:36:34.073000,,1,7.0,False,,False,True,1,0
0 days 00:39:47.554000,GAS,10,0 days 00:01:36.263000,19.0,2.0,,,0 days 00:00:30.570000,0 days 00:00:41.943000,0 days 00:00:23.750000,0 days 00:38:41.878000,0 days 00:39:23.821000,0 days 00:39:47.571000,230.0,251.0,291.0,305.0,False,SOFT,4.0,True,Toro Rosso,0 days 00:38:11.291000,,1,7.0,False,,False,True,0,0
0 days 00:41:23.922000,GAS,10,0 days 00:01:36.368000,20.0,2.0,,,0 days 00:00:30.319000,0 days 00:00:42.085000,0 days 00:00:23.964000,0 days 00:40:17.890000,0 days 00:40:59.975000,0 days 00:41:23.939000,229.0,252.0,281.0,324.0,False,SOFT,5.0,True,Toro Rosso,0 days 00:39:47.554000,,1,5.0,False,,False,True,1,0
0 days 00:42:59.507000,GAS,10,0 days 00:01:35.585000,21.0,2.0,,,0 days 00:00:30.382000,0 days 00:00:41.532000,0 days 00:00:23.671000,0 days 00:41:54.321000,0 days 00:42:35.853000,0 days 00:42:59.524000,231.0,249.0,274.0,301.0,True,SOFT,6.0,True,Toro Rosso,0 days 00:41:23.922000,,1,5.0,False,,False,True,0,0
0 days 00:44:35.480000,GAS,10,0 days 00:01:35.973000,22.0,2.0,,,0 days 00:00:30.820000,0 days 00:00:41.490000,0 days 00:00:23.663000,0 days 00:43:30.344000,0 days 00:44:11.834000,0 days 00:44:35.497000,,252.0,275.0,283.0,False,SOFT,7.0,True,Toro Rosso,0 days 00:42:59.507000,,1,5.0,False,,False,True,0,0
0 days 00:46:11.487000,GAS,10,0 days 00:01:36.007000,23.0,2.0,,,0 days 00:00:30.809000,0 days 00:00:41.592000,0 days 00:00:23.606000,0 days 00:45:06.306000,0 days 00:45:47.898000,0 days 00:46:11.504000,,249.0,275.0,282.0,False,SOFT,8.0,True,Toro Rosso,0 days 00:44:35.480000,,1,5.0,False,,False,True,0,0
0 days 00:47:47.710000,GAS,10,0 days 00:01:36.223000,24.0,2.0,,,0 days 00:00:30.827000,0 days 00:00:41.608000,0 days 00:00:23.788000,0 days 00:46:42.331000,0 days 00:47:23.939000,0 days 00:47:47.727000,228.0,248.0,274.0,281.0,False,SOFT,9.0,True,Toro Rosso,0 days 00:46:11.487000,,1,5.0,False,,False,True,0,0
0 days 00:49:23.955000,GAS,10,0 days 00:01:36.245000,25.0,2.0,,,0 days 00:00:30.859000,0 days 00:00:41.735000,0 days 00:00:23.651000,0 days 00:48:18.586000,0 days 00:49:00.321000,0 days 00:49:23.972000,229.0,249.0,275.0,275.0,False,SOFT,10.0,True,Toro Rosso,0 days 00:47:47.710000,,1,5.0,False,,False,True,0,0
0 days 00:51:00.105000,GAS,10,0 days 00:01:36.150000,26.0,2.0,,,0 days 00:00:30.843000,0 days 00:00:41.628000,0 days 00:00:23.679000,0 days 00:49:54.815000,0 days 00:50:36.443000,0 days 00:51:00.122000,,248.0,275.0,279.0,False,SOFT,11.0,True,Toro Rosso,0 days 00:49:23.955000,,1,5.0,False,,False,True,0,0
0 days 00:52:36.194000,GAS,10,0 days 00:01:36.089000,27.0,2.0,,,0 days 00:00:30.690000,0 days 00:00:41.694000,0 days 00:00:23.705000,0 days 00:51:30.812000,0 days 00:52:12.506000,0 days 00:52:36.211000,231.0,249.0,275.0,283.0,False,SOFT,12.0,True,Toro Rosso,0 days 00:51:00.105000,,2,5.0,False,,False,True,0,0
0 days 00:54:12.260000,GAS,10,0 days 00:01:36.066000,28.0,2.0,,,0 days 00:00:30.753000,0 days 00:00:41.599000,0 days 00:00:23.714000,0 days 00:53:06.964000,0 days 00:53:48.563000,0 days 00:54:12.277000,229.0,252.0,275.0,,False,SOFT,13.0,True,Toro Rosso,0 days 00:52:36.194000,,1,5.0,False,,False,True,0,0
0 days 00:55:48.238000,GAS,10,0 days 00:01:35.978000,29.0,2.0,,,0 days 00:00:30.758000,0 days 00:00:41.586000,0 days 00:00:23.634000,0 days 00:54:43.035000,0 days 00:55:24.621000,0 days 00:55:48.255000,230.0,252.0,275.0,281.0,False,SOFT,14.0,True,Toro Rosso,0 days 00:54:12.260000,,1,5.0,False,,False,True,0,0
0 days 00:57:24.343000,GAS,10,0 days 00:01:36.105000,30.0,2.0,,,0 days 00:00:30.774000,0 days 00:00:41.571000,0 days 00:00:23.760000,0 days 00:56:19.029000,0 days 00:57:00.600000,0 days 00:57:24.360000,,253.0,275.0,282.0,False,SOFT,15.0,True,Toro Rosso,0 days 00:55:48.238000,,1,5.0,False,,False,True,0,0
0 days 00:59:00.764000,GAS,10,0 days 00:01:36.421000,31.0,2.0,,,0 days 00:00:30.845000,0 days 00:00:41.748000,0 days 00:00:23.828000,0 days 00:57:55.205000,0 days 00:58:36.953000,0 days 00:59:00.781000,229.0,251.0,276.0,276.0,False,SOFT,16.0,True,Toro Rosso,0 days 00:57:24.343000,,1,5.0,False,,False,True,0,0
0 days 01:00:37.045000,GAS,10,0 days 00:01:36.281000,32.0,2.0,,,0 days 00:00:30.816000,0 days 00:00:41.731000,0 days 00:00:23.734000,0 days 00:59:31.597000,0 days 01:00:13.328000,0 days 01:00:37.062000,230.0,247.0,276.0,280.0,False,SOFT,17.0,True,Toro Rosso,0 days 00:59:00.764000,,1,5.0,False,,False,True,0,0
0 days 01:02:13.491000,GAS,10,0 days 00:01:36.446000,33.0,2.0,,,0 days 00:00:30.794000,0 days 00:00:41.862000,0 days 00:00:23.790000,0 days 01:01:07.856000,0 days 01:01:49.718000,0 days 01:02:13.508000,,248.0,276.0,278.0,False,SOFT,18.0,True,Toro Rosso,0 days 01:00:37.045000,,1,5.0,False,,False,True,0,0
0 days 01:03:52.568000,GAS,10,0 days 00:01:39.077000,34.0,2.0,,0 days 01:03:51.038000,0 days 00:00:30.989000,0 days 00:00:41.737000,0 days 00:00:26.351000,0 days 01:02:44.497000,0 days 01:03:26.234000,0 days 01:03:52.585000,,248.0,,279.0,False,SOFT,19.0,True,Toro Rosso,0 days 01:02:13.491000,,1,5.0,False,,False,False,0,1
0 days 01:05:48.617000,GAS,10,0 days 00:01:56.049000,35.0,3.0,0 days 01:04:15.779000,,0 days 00:00:51.554000,0 days 00:00:41.009000,0 days 00:00:23.486000,0 days 01:04:44.139000,0 days 01:05:25.148000,0 days 01:05:48.634000,230.0,251.0,277.0,223.0,False,SUPERSOFT,4.0,False,Toro Rosso,0 days 01:03:52.568000,,1,6.0,False,,False,False,1,0
0 days 01:07:23.908000,GAS,10,0 days 00:01:35.291000,36.0,3.0,,,0 days 00:00:30.654000,0 days 00:00:41.081000,0 days 00:00:23.556000,0 days 01:06:19.288000,0 days 01:07:00.369000,0 days 01:07:23.925000,229.0,255.0,278.0,279.0,True,SUPERSOFT,5.0,False,Toro Rosso,0 days 01:05:48.617000,,1,6.0,False,,False,True,0,0
0 days 01:08:58.948000,GAS,10,0 days 00:01:35.040000,37.0,3.0,,,0 days 00:00:30.522000,0 days 00:00:41.119000,0 days 00:00:23.399000,0 days 01:07:54.447000,0 days 01:08:35.566000,0 days 01:08:58.965000,231.0,255.0,279.0,281.0,True,SUPERSOFT,6.0,False,Toro Rosso,0 days 01:07:23.908000,,1,6.0,False,,False,True,0,0
0 days 01:10:34.071000,GAS,10,0 days 00:01:35.123000,38.0,3.0,,,0 days 00:00:30.482000,0 days 00:00:41.124000,0 days 00:00:23.517000,0 days 01:09:29.447000,0 days 01:10:10.571000,0 days 01:10:34.088000,,253.0,280.0,284.0,False,SUPERSOFT,7.0,False,Toro Rosso,0 days 01:08:58.948000,,1,6.0,False,,False,True,0,0
0 days 01:12:09.488000,GAS,10,0 days 00:01:35.417000,39.0,3.0,,,0 days 00:00:30.512000,0 days 00:00:41.241000,0 days 00:00:23.664000,0 days 01:11:04.600000,0 days 01:11:45.841000,0 days 01:12:09.505000,233.0,254.0,277.0,287.0,False,SUPERSOFT,8.0,False,Toro Rosso,0 days 01:10:34.071000,,1,5.0,False,,False,True,1,0
0 days 01:13:44.540000,GAS,10,0 days 00:01:35.052000,40.0,3.0,,,0 days 00:00:30.662000,0 days 00:00:41.024000,0 days 00:00:23.366000,0 days 01:12:40.167000,0 days 01:13:21.191000,0 days 01:13:44.557000,,254.0,276.0,282.0,False,SUPERSOFT,9.0,False,Toro Rosso,0 days 01:12:09.488000,,2,4.0,False,,False,True,1,0
0 days 01:15:19.483000,GAS,10,0 days 00:01:34.943000,41.0,3.0,,,0 days 00:00:30.437000,0 days 00:00:41.016000,0 days 00:00:23.490000,0 days 01:14:14.994000,0 days 01:14:56.010000,0 days 01:15:19.500000,,254.0,276.0,281.0,True,SUPERSOFT,10.0,False,Toro Rosso,0 days 01:13:44.540000,,1,4.0,False,,False,True,0,0
0 days 01:16:54.504000,GAS,10,0 days 00:01:35.021000,42.0,3.0,,,0 days 00:00:30.563000,0 days 00:00:41.037000,0 days 00:00:23.421000,0 days 01:15:50.063000,0 days 01:16:31.100000,0 days 01:16:54.521000,232.0,251.0,277.0,278.0,False,SUPERSOFT,11.0,False,Toro Rosso,0 days 01:15:19.483000,,1,4.0,False,,False,True,0,0
0 days 01:18:29.560000,GAS,10,0 days 00:01:35.056000,43.0,3.0,,,0 days 00:00:30.546000,0 days 00:00:41.076000,0 days 00:00:23.434000,0 days 01:17:25.067000,0 days 01:18:06.143000,0 days 01:18:29.577000,231.0,252.0,277.0,,False,SUPERSOFT,12.0,False,Toro Rosso,0 days 01:16:54.504000,,1,4.0,False,,False,True,0,0
0 days 01:20:04.500000,GAS,10,0 days 00:01:34.940000,44.0,3.0,,,0 days 00:00:30.419000,0 days 00:00:41.096000,0 days 00:00:23.425000,0 days 01:18:59.996000,0 days 01:19:41.092000,0 days 01:20:04.517000,,251.0,278.0,280.0,True,SUPERSOFT,13.0,False,Toro Rosso,0 days 01:18:29.560000,,1,4.0,False,,False,True,0,0
0 days 01:21:39.438000,GAS,10,0 days 00:01:34.938000,45.0,3.0,,,0 days 00:00:30.535000,0 days 00:00:40.912000,0 days 00:00:23.491000,0 days 01:20:35.052000,0 days 01:21:15.964000,0 days 01:21:39.455000,233.0,255.0,278.0,278.0,True,SUPERSOFT,14.0,False,Toro Rosso,0 days 01:20:04.500000,,1,4.0,False,,False,True,0,0
0 days 01:23:14.301000,GAS,10,0 days 00:01:34.863000,46.0,3.0,,,0 days 00:00:30.394000,0 days 00:00:41.005000,0 days 00:00:23.464000,0 days 01:22:09.849000,0 days 01:22:50.854000,0 days 01:23:14.318000,,254.0,278.0,280.0,True,SUPERSOFT,15.0,False,Toro Rosso,0 days 01:21:39.438000,,1,4.0,False,,False,True,0,0
0 days 01:24:49.382000,GAS,10,0 days 00:01:35.081000,47.0,3.0,,,0 days 00:00:30.551000,0 days 00:00:41.016000,0 days 00:00:23.514000,0 days 01:23:44.869000,0 days 01:24:25.885000,0 days 01:24:49.399000,232.0,252.0,278.0,281.0,False,SUPERSOFT,16.0,False,Toro Rosso,0 days 01:23:14.301000,,1,4.0,False,,False,True,0,0
0 days 01:26:24.710000,GAS,10,0 days 00:01:35.328000,48.0,3.0,,,0 days 00:00:30.657000,0 days 00:00:41.198000,0 days 00:00:23.473000,0 days 01:25:20.056000,0 days 01:26:01.254000,0 days 01:26:24.727000,233.0,252.0,278.0,280.0,False,SUPERSOFT,17.0,False,Toro Rosso,0 days 01:24:49.382000,,1,4.0,False,,False,True,0,0
0 days 01:27:59.841000,GAS,10,0 days 00:01:35.131000,49.0,3.0,,,0 days 00:00:30.510000,0 days 00:00:41.180000,0 days 00:00:23.441000,0 days 01:26:55.237000,0 days 01:27:36.417000,0 days 01:27:59.858000,,252.0,278.0,281.0,False,SUPERSOFT,18.0,False,Toro Rosso,0 days 01:26:24.710000,,1,4.0,False,,False,True,0,0
0 days 01:29:34.742000,GAS,10,0 days 00:01:34.901000,50.0,3.0,,,0 days 00:00:30.432000,0 days 00:00:41.090000,0 days 00:00:23.379000,0 days 01:28:30.290000,0 days 01:29:11.380000,0 days 01:29:34.759000,,255.0,279.0,,False,SUPERSOFT,19.0,False,Toro Rosso,0 days 01:27:59.841000,,1,4.0,False,,False,True,0,0
0 days 01:31:09.927000,GAS,10,0 days 00:01:35.185000,51.0,3.0,,,0 days 00:00:30.576000,0 days 00:00:41.167000,0 days 00:00:23.442000,0 days 01:30:05.335000,0 days 01:30:46.502000,0 days 01:31:09.944000,234.0,255.0,279.0,282.0,False,SUPERSOFT,20.0,False,Toro Rosso,0 days 01:29:34.742000,,1,4.0,False,,False,True,0,0
0 days 01:32:45.036000,GAS,10,0 days 00:01:35.109000,52.0,3.0,,,0 days 00:00:30.534000,0 days 00:00:41.207000,0 days 00:00:23.368000,0 days 01:31:40.478000,0 days 01:32:21.685000,0 days 01:32:45.053000,232.0,254.0,279.0,283.0,False,SUPERSOFT,21.0,False,Toro Rosso,0 days 01:31:09.927000,,1,4.0,False,,False,True,0,0
0 days 01:34:20.178000,GAS,10,0 days 00:01:35.142000,53.0,3.0,,,0 days 00:00:30.601000,0 days 00:00:41.173000,0 days 00:00:23.368000,0 days 01:33:15.654000,0 days 01:33:56.827000,0 days 01:34:20.195000,235.0,254.0,279.0,282.0,False,SUPERSOFT,22.0,False,Toro Rosso,0 days 01:32:45.036000,,1,4.0,False,,False,True,0,0
0 days 01:35:55.184000,GAS,10,0 days 00:01:35.006000,54.0,3.0,,,0 days 00:00:30.524000,0 days 00:00:41.142000,0 days 00:00:23.340000,0 days 01:34:50.719000,0 days 01:35:31.861000,0 days 01:35:55.201000,233.0,256.0,279.0,,False,SUPERSOFT,23.0,False,Toro Rosso,0 days 01:34:20.178000,,1,4.0,False,,False,True,0,0
0 days 01:37:30.435000,GAS,10,0 days 00:01:35.251000,55.0,3.0,,,0 days 00:00:30.542000,0 days 00:00:41.211000,0 days 00:00:23.498000,0 days 01:36:25.743000,0 days 01:37:06.954000,0 days 01:37:30.452000,234.0,258.0,280.0,284.0,False,SUPERSOFT,24.0,False,Toro Rosso,0 days 01:35:55.184000,,1,4.0,False,,False,True,0,0
0 days 01:39:05.748000,GAS,10,0 days 00:01:35.313000,56.0,3.0,,,0 days 00:00:30.707000,0 days 00:00:41.172000,0 days 00:00:23.434000,0 days 01:38:01.159000,0 days 01:38:42.331000,0 days 01:39:05.765000,233.0,253.0,280.0,,False,SUPERSOFT,25.0,False,Toro Rosso,0 days 01:37:30.435000,,1,4.0,False,,False,True,0,0
0 days 01:40:41.298000,GAS,10,0 days 00:01:35.550000,57.0,3.0,,,0 days 00:00:30.749000,0 days 00:00:41.283000,0 days 00:00:23.518000,0 days 01:39:36.514000,0 days 01:40:17.797000,0 days 01:40:41.315000,234.0,257.0,277.0,285.0,False,SUPERSOFT,26.0,False,Toro Rosso,0 days 01:39:05.748000,,1,1.0,False,,False,True,1,0
0 days 00:09:26.170000,PER,11,0 days 00:01:49.038000,1.0,,0 days 00:00:09.059000,,,0 days 00:00:43.740000,0 days 00:00:24.083000,,0 days 00:09:02.125000,0 days 00:09:26.325000,226.0,244.0,282.0,251.0,False,nan,,True,Force India,0 days 00:07:36.924000,,2,20.0,False,,False,False,1,0
0 days 00:11:20.921000,PER,11,0 days 00:01:54.751000,2.0,1.0,,,0 days 00:00:30.999000,0 days 00:00:43.643000,0 days 00:00:40.109000,0 days 00:09:57.169000,0 days 00:10:40.812000,0 days 00:11:20.921000,238.0,244.0,161.0,314.0,True,SOFT,1.0,True,Force India,0 days 00:09:26.170000,,26,18.0,False,,False,False,1,0
0 days 00:13:28.399000,PER,11,0 days 00:02:07.478000,3.0,1.0,,,0 days 00:00:40.470000,0 days 00:00:52.480000,0 days 00:00:34.528000,0 days 00:12:01.391000,0 days 00:12:53.871000,0 days 00:13:28.399000,216.0,220.0,242.0,163.0,False,SOFT,2.0,True,Force India,0 days 00:11:20.921000,,6,18.0,False,,False,False,0,0
0 days 00:15:19.318000,PER,11,0 days 00:01:50.919000,4.0,1.0,,,0 days 00:00:38.236000,0 days 00:00:48.545000,0 days 00:00:24.138000,0 days 00:14:06.635000,0 days 00:14:55.180000,0 days 00:15:19.318000,192.0,249.0,291.0,167.0,True,SOFT,3.0,True,Force India,0 days 00:13:28.399000,,67,17.0,False,,False,False,1,0
0 days 00:16:56.950000,PER,11,0 days 00:01:37.632000,5.0,1.0,,,0 days 00:00:30.643000,0 days 00:00:42.536000,0 days 00:00:24.453000,0 days 00:15:49.961000,0 days 00:16:32.497000,0 days 00:16:56.950000,240.0,254.0,286.0,332.0,True,SOFT,4.0,True,Force India,0 days 00:15:19.318000,,2,16.0,False,,False,True,1,0
0 days 00:18:36.609000,PER,11,0 days 00:01:39.659000,6.0,1.0,,,0 days 00:00:31.260000,0 days 00:00:43.380000,0 days 00:00:25.019000,0 days 00:17:28.210000,0 days 00:18:11.590000,0 days 00:18:36.609000,228.0,244.0,295.0,319.0,False,SOFT,5.0,True,Force India,0 days 00:16:56.950000,,2,16.0,False,,False,True,0,0
0 days 00:20:13.676000,PER,11,0 days 00:01:37.067000,7.0,1.0,,,0 days 00:00:30.584000,0 days 00:00:42.375000,0 days 00:00:24.108000,0 days 00:19:07.193000,0 days 00:19:49.568000,0 days 00:20:13.676000,234.0,251.0,284.0,316.0,True,SOFT,6.0,True,Force India,0 days 00:18:36.609000,,1,15.0,False,,False,True,1,0
0 days 00:21:51.017000,PER,11,0 days 00:01:37.341000,8.0,1.0,,,0 days 00:00:30.807000,0 days 00:00:42.401000,0 days 00:00:24.133000,0 days 00:20:44.483000,0 days 00:21:26.884000,0 days 00:21:51.017000,236.0,253.0,291.0,314.0,False,SOFT,7.0,True,Force India,0 days 00:20:13.676000,,1,15.0,False,,False,True,0,0
0 days 00:23:32.259000,PER,11,0 days 00:01:41.242000,9.0,1.0,,0 days 00:23:30.511000,0 days 00:00:30.907000,0 days 00:00:43.131000,0 days 00:00:27.204000,0 days 00:22:21.924000,0 days 00:23:05.055000,0 days 00:23:32.259000,237.0,245.0,,325.0,False,SOFT,8.0,True,Force India,0 days 00:21:51.017000,,1,15.0,False,,False,False,0,1
0 days 00:25:28.195000,PER,11,0 days 00:01:55.936000,10.0,2.0,0 days 00:23:55.474000,,0 days 00:00:51.202000,0 days 00:00:41.130000,0 days 00:00:23.604000,0 days 00:24:23.461000,0 days 00:25:04.591000,0 days 00:25:28.195000,238.0,254.0,280.0,222.0,False,MEDIUM,1.0,True,Force India,0 days 00:23:32.259000,,2,18.0,False,,False,False,1,0
0 days 00:27:04.027000,PER,11,0 days 00:01:35.832000,11.0,2.0,,,0 days 00:00:30.387000,0 days 00:00:41.662000,0 days 00:00:23.783000,0 days 00:25:58.582000,0 days 00:26:40.244000,0 days 00:27:04.027000,233.0,253.0,279.0,306.0,True,MEDIUM,2.0,True,Force India,0 days 00:25:28.195000,,1,16.0,False,,False,True,1,0
0 days 00:28:40.183000,PER,11,0 days 00:01:36.156000,12.0,2.0,,,0 days 00:00:31.535000,,,0 days 00:29:44.359000,,,235.0,,,303.0,False,MEDIUM,3.0,True,Force India,0 days 00:27:04.027000,,1,16.0,False,,False,False,0,0
0 days 00:30:18.278000,PER,11,0 days 00:01:38.095000,13.0,2.0,,,0 days 00:00:31.535000,0 days 00:00:42.533000,0 days 00:00:24.027000,,0 days 00:29:54.251000,0 days 00:30:18.278000,,252.0,282.0,,False,MEDIUM,4.0,True,Force India,0 days 00:28:40.183000,,1,17.0,False,,False,True,1,0
0 days 00:31:55.604000,PER,11,0 days 00:01:37.326000,14.0,2.0,,,0 days 00:00:30.852000,0 days 00:00:42.449000,0 days 00:00:24.025000,0 days 00:30:49.130000,0 days 00:31:31.579000,0 days 00:31:55.604000,237.0,255.0,282.0,298.0,False,MEDIUM,5.0,True,Force India,0 days 00:30:18.278000,,1,17.0,False,,False,True,0,0
0 days 00:33:32.942000,PER,11,0 days 00:01:37.338000,15.0,2.0,,,0 days 00:00:30.898000,0 days 00:00:42.377000,0 days 00:00:24.063000,0 days 00:32:26.502000,0 days 00:33:08.879000,0 days 00:33:32.942000,238.0,250.0,281.0,311.0,False,MEDIUM,6.0,True,Force India,0 days 00:31:55.604000,,1,17.0,False,,False,True,0,0
0 days 00:35:10.462000,PER,11,0 days 00:01:37.520000,16.0,2.0,,,0 days 00:00:31.010000,0 days 00:00:42.515000,0 days 00:00:23.995000,0 days 00:34:03.952000,0 days 00:34:46.467000,0 days 00:35:10.462000,237.0,253.0,282.0,309.0,False,MEDIUM,7.0,True,Force India,0 days 00:33:32.942000,,1,16.0,False,,False,True,1,0
0 days 00:36:48.577000,PER,11,0 days 00:01:38.115000,17.0,2.0,,,0 days 00:00:31.203000,0 days 00:00:42.822000,0 days 00:00:24.090000,0 days 00:35:41.665000,0 days 00:36:24.487000,0 days 00:36:48.577000,235.0,252.0,284.0,312.0,False,MEDIUM,8.0,True,Force India,0 days 00:35:10.462000,,1,16.0,False,,False,True,0,0
